wikidata_id,speaker,sr_names,episode_count,episode_ids,ages_at_episodes,wikidata_label,wikidata_description,wikipedia_url,gender,gender_id,birth_date,death_date,citizenships,citizenship_ids,occupations,occupation_ids
Q2857741,Edda Magnason,"[""Edda Magnason""]",1,[392035],[29],,,https://sv.wikipedia.org/wiki/Edda_Magnason,kvinna,Q6581072,1984-08-22,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""sångare"",""musikproducent"",""pianist""]","[""Q33999"",""Q177220"",""Q183945"",""Q486748""]"
Q287784,Sara Lidman,"[""Sara Lidman""]",1,[419231],[76],,,https://sv.wikipedia.org/wiki/Sara_Lidman,kvinna,Q6581072,1923-12-30,2004-06-17,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q36180"",""Q1930187""]"
Q2883516,America Vera-Zavala,"[""America Vera-Zavala""]",1,[613170],[25],,,https://sv.wikipedia.org/wiki/America_Vera-Zavala,kvinna,Q6581072,1976-01-16,,"[""Sverige""]","[""Q34""]","[""författare"",""politiker"",""dramatiker"",""regissör"",""bloggare"",""aktivist""]","[""Q36180"",""Q82955"",""Q214917"",""Q3455803"",""Q8246794"",""Q15253558""]"
Q28840202,Manuel Knight,"[""Manuel Knight""]",1,[369509],[43],,,https://sv.wikipedia.org/wiki/Manuel_Knight,man,Q6581097,1964,,[],[],"[""universitetsadjunkt""]","[""Q1569495""]"
Q28842152,Ali Abbasi,"[""Ali Abbasi""]",1,[1319480],[37],,,https://sv.wikipedia.org/wiki/Ali_Abbasi,man,Q6581097,1981,,"[""Iran"",""Konungariket Danmark""]","[""Q794"",""Q756617""]","[""filmregissör"",""filmklippare"",""manusförfattare"",""filmmanusförfattare""]","[""Q2526255"",""Q7042855"",""Q28389"",""Q69423232""]"
Q289501,Majgull Axelsson,"[""Majgull Axelsson""]",2,"[454822,2397795]","[51,77]",,,https://sv.wikipedia.org/wiki/Majgull_Axelsson,kvinna,Q6581072,1947-02-14,,"[""Sverige""]","[""Q34""]","[""dramatiker"",""journalist"",""romanförfattare"",""författare""]","[""Q214917"",""Q1930187"",""Q6625963"",""Q36180""]"
Q289740,Sara Hector,"[""Sara Hector""]",1,[1952967],[29],,,https://sv.wikipedia.org/wiki/Sara_Hector,kvinna,Q6581072,1992-09-04,,"[""Sverige""]","[""Q34""]","[""alpin skidåkare""]","[""Q4144610""]"
Q2898578,Robert Weil,"[""Robert Weil""]",1,[597897],[52],,,https://sv.wikipedia.org/wiki/Robert_Weil,man,Q6581097,1948-11-21,,"[""Sverige""]","[""Q34""]","[""affärsidkare""]","[""Q43845""]"
Q289924,Ghita Nørby,"[""Ghita Nørby""]",1,[56683],[76],,,https://sv.wikipedia.org/wiki/Ghita_N%C3%B8rby,kvinna,Q6581072,1935-01-11,,"[""Konungariket Danmark""]","[""Q756617""]","[""röstskådespelare"",""filmregissör"",""filmskådespelare"",""tv-skådespelare"",""skådespelare""]","[""Q2405480"",""Q2526255"",""Q10800557"",""Q10798782"",""Q33999""]"
Q2905220,Björn Ranelid,"[""Björn Ranelid""]",1,[369178],[59],,,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Ranelid,man,Q6581097,1949-05-21,,"[""Sverige""]","[""Q34""]","[""universitetslärare"",""journalist"",""publicist"",""författare"",""poet""]","[""Q1622272"",""Q1930187"",""Q6051619"",""Q36180"",""Q49757""]"
Q2914083,Martin Hägglund,"[""Martin Hägglund""]",1,[1518808],[43],,,https://sv.wikipedia.org/wiki/Martin_H%C3%A4gglund,man,Q6581097,1976-11-23,,"[""Sverige""]","[""Q34""]","[""litteraturvetare"",""universitetslärare"",""filosof""]","[""Q17167049"",""Q1622272"",""Q4964182""]"
Q29207,Sauli Niinistö,"[""Sauli Niinistö""]",1,[2181833],[74],,,https://sv.wikipedia.org/wiki/Sauli_Niinist%C3%B6,man,Q6581097,1948-08-24,,"[""Finland""]","[""Q33""]","[""politiker""]","[""Q82955""]"
Q292076,Barbara Dührkop,"[""Barbara Dührkop""]",1,[606278],[55],,,https://sv.wikipedia.org/wiki/B%C3%A1rbara_D%C3%BChrkop_D%C3%BChrkop,kvinna,Q6581072,1945-07-27,,"[""Spanien""]","[""Q29""]","[""politiker""]","[""Q82955""]"
Q29213,Tarja Halonen,"[""Tarja Halonen""]",1,[927241],[73],,,https://sv.wikipedia.org/wiki/Tarja_Halonen,kvinna,Q6581072,1943-12-24,,"[""Finland""]","[""Q33""]","[""politiker"",""advokat""]","[""Q82955"",""Q40348""]"
Q293162,Ilon Wikland,"[""Ilon Wikland""]",1,[381778],[73],,,https://sv.wikipedia.org/wiki/Ilon_Wikland,kvinna,Q6581072,1930-02-05,,"[""Estland"",""Sverige""]","[""Q191"",""Q34""]","[""konstnär"",""illustratör"",""målare"",""grafiker"",""bildkonstnär""]","[""Q483501"",""Q644687"",""Q1028181"",""Q1925963"",""Q3391743""]"
Q2934824,Camilla Thulin,"[""Camilla Thulin""]",1,[390128],[41],,,https://sv.wikipedia.org/wiki/Camilla_Thulin,kvinna,Q6581072,1961-04-04,,"[""Sverige""]","[""Q34""]","[""författare"",""kostymtecknare"",""modeskapare""]","[""Q36180"",""Q1323191"",""Q3501317""]"
Q29570001,Mats Karlsson,"[""Mats Karlsson""]",1,[1149116],[41],,,https://sv.wikipedia.org/wiki/Mats_Karlsson_(ekonom),man,Q6581097,1956,,"[""Sverige""]","[""Q34""]","[""nationalekonom"",""musiker""]","[""Q188094"",""Q639669""]"
Q29641372,Tobias Forge,"[""Tobias Forge""]",1,[927252],[36],,,https://sv.wikipedia.org/wiki/Tobias_Forge,man,Q6581097,1981-03-03,,"[""Sverige""]","[""Q34""]","[""filmmanusförfattare"",""sångare"",""gitarrist"",""låtskrivare"",""filmregissör"",""tv-skådespelare""]","[""Q69423232"",""Q177220"",""Q855091"",""Q753110"",""Q2526255"",""Q10798782""]"
Q297275,Hans Blix,"[""Hans Blix""]",1,[382826],[75],,,https://sv.wikipedia.org/wiki/Hans_Blix,man,Q6581097,1928-06-28,,"[""Sverige""]","[""Q34""]","[""ämbetsman"",""politiker"",""jurist"",""diplomat"",""utrikesminister""]","[""Q212238"",""Q82955"",""Q185351"",""Q193391"",""Q7330070""]"
Q29886137,Sherihan ”Cherrie” Abdulle,"[""Sherihan ”Cherrie” Abdulle""]",1,[917302],[25],,,https://sv.wikipedia.org/wiki/Cherrie,kvinna,Q6581072,1991,,"[""Sverige""]","[""Q34""]","[""sångare""]","[""Q177220""]"
Q30049801,Anne Sverdrup-Thygeson,"[""Anne Sverdrup-Thygeson""]",1,[1319501],[52],,,https://sv.wikipedia.org/wiki/Anne_Sverdrup-Thygeson,kvinna,Q6581072,1966-09-04,,"[""Norge""]","[""Q20""]","[""biolog"",""universitetslärare""]","[""Q864503"",""Q1622272""]"
Q30106682,Kaj Linna,"[""Kaj Linna""]",1,[1106399],[56],,,https://sv.wikipedia.org/wiki/Kaj_Linna,man,Q6581097,1962-05-12,,[],[],"[""självbiograf""]","[""Q18814623""]"
Q3011336,Leopoldo Mendez,"[""Leopoldo Mendez""]",1,[1106402],[42],,,https://sv.wikipedia.org/wiki/M%C3%A9ndez,man,Q6581097,1975-07-21,,"[""Chile"",""Sverige""]","[""Q298"",""Q34""]","[""sångare"",""musikproducent"",""låtskrivare"",""diskjockey"",""singer-songwriter"",""skivartist""]","[""Q177220"",""Q183945"",""Q753110"",""Q130857"",""Q488205"",""Q55960555""]"
Q301452,Sissela Kyle,"[""Sissela Kyle""]",5,"[131415,279982,403732,403733,1319498]","[55,48,43,37,62]",,,https://sv.wikipedia.org/wiki/Sissela_Kyle,kvinna,Q6581072,1957-03-17,,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q3028006,Dilsa Demirbag-Sten,"[""Dilsa Demirbag-Sten""]",2,"[126275,2700859]","[41,56]",,,https://sv.wikipedia.org/wiki/Dilsa_Demirbag-Sten,kvinna,Q6581072,1969-10-10,,"[""Turkiet"",""Sverige""]","[""Q43"",""Q34""]","[""journalist"",""TV-programledare"",""författare""]","[""Q1930187"",""Q947873"",""Q36180""]"
Q3030676,Percy Barnevik,"[""Percy Barnevik""]",1,[126307],[69],,,https://sv.wikipedia.org/wiki/Percy_Barnevik,man,Q6581097,1941-02-13,2025-07-18,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""entreprenör"",""nationalekonom"",""verkställande direktör"",""manager""]","[""Q43845"",""Q131524"",""Q188094"",""Q484876"",""Q2462658""]"
Q3042906,Lisa Nilsson,"[""Lisa Nilsson""]",3,"[224001,325702,1622543]","[42,33,50]",,,https://sv.wikipedia.org/wiki/Lisa_Nilsson,kvinna,Q6581072,1970-08-13,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""popsångare"",""jazzsångare"",""skivartist""]","[""Q177220"",""Q639669"",""Q60723829"",""Q66314404"",""Q55960555""]"
Q3050838,Erik Grönwall,"[""Erik Grönwall""]",1,[2181235],[35],,,https://sv.wikipedia.org/wiki/Erik_Gr%C3%B6nwall,man,Q6581097,1987-12-03,,"[""Sverige""]","[""Q34""]","[""sångare"",""rockmusiker""]","[""Q177220"",""Q12374149""]"
Q30564772,Angela Gui,"[""Angela Gui""]",1,[917060],[23],,,https://sv.wikipedia.org/wiki/Angela_Gui,kvinna,Q6581072,1994-02-23,,"[""Sverige""]","[""Q34""]",[],[]
Q30566982,Annakarin Nyberg,"[""Annakarin Nyberg""]",1,[927253],[41],,,https://sv.wikipedia.org/wiki/Annakarin_Nyberg,kvinna,Q6581072,1975-11-13,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q3058054,Eskil Erlandsson,"[""Eskil Erlandsson""]",1,[116685],[55],,,https://sv.wikipedia.org/wiki/Eskil_Erlandsson,man,Q6581097,1957-01-25,,"[""Sverige""]","[""Q34""]","[""politiker""]","[""Q82955""]"
Q3068590,Kerstin Meyer,"[""Kerstin Meyer""]",1,[231990],[85],,,https://sv.wikipedia.org/wiki/Kerstin_Meyer,kvinna,Q6581072,1928-04-03,2020-04-14,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""illustratör"",""operasångare""]","[""Q177220"",""Q639669"",""Q644687"",""Q2865819""]"
Q3072299,Thorsten Flinck,"[""Thorsten Flinck""]",1,[116699],[51],,,https://sv.wikipedia.org/wiki/Thorsten_Flinck,man,Q6581097,1961-04-17,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""sångare"",""musiker"",""art director"",""röstskådespelare"",""filmregissör"",""regissör"",""filmskådespelare""]","[""Q33999"",""Q177220"",""Q639669"",""Q706364"",""Q2405480"",""Q2526255"",""Q3455803"",""Q10800557""]"
Q3080427,Ann-Helén Laestadius,"[""Ann-Helén Laestadius""]",2,"[910806,2504017]","[45,52]",,,https://sv.wikipedia.org/wiki/Ann-Hel%C3%A9n_Laestadius,kvinna,Q6581072,1971,,"[""Sverige""]","[""Q34""]","[""författare"",""ungdomsförfattare"",""författare"",""journalist"",""barnboksförfattare""]","[""Q36180"",""Q62083492"",""Q482980"",""Q1930187"",""Q4853732""]"
Q310380,Jonas Björkman,"[""Jonas Björkman""]",1,[366869],[37],,,https://sv.wikipedia.org/wiki/Jonas_Bj%C3%B6rkman,man,Q6581097,1972-03-23,,"[""Sverige""]","[""Q34""]","[""tennisspelare""]","[""Q10833314""]"
Q311360,Stefan Holm,"[""Stefan Holm""]",1,[382823],[27],,,https://sv.wikipedia.org/wiki/Stefan_Holm,man,Q6581097,1976-05-25,,"[""Sverige""]","[""Q34""]","[""friidrottare""]","[""Q11513337""]"
Q311476,Per Olov Enquist,"[""Per Olov Enquist""]",2,"[367171,419230]","[74,65]",,,https://sv.wikipedia.org/wiki/Per_Olov_Enquist,man,Q6581097,1934-09-23,2020-04-25,"[""Sverige""]","[""Q34""]","[""dramatiker"",""litteraturkritiker"",""kritiker"",""romanförfattare"",""författare"",""manusförfattare"",""filmmanusförfattare"",""TV-författare""]","[""Q214917"",""Q4263842"",""Q6430706"",""Q6625963"",""Q36180"",""Q28389"",""Q69423232"",""Q73306227""]"
Q3115681,Marita Ulvskog,"[""Marita Ulvskog""]",1,[2009223],[47],,,https://sv.wikipedia.org/wiki/Marita_Ulvskog,kvinna,Q6581072,1951-09-04,,"[""Sverige""]","[""Q34""]","[""politiker"",""journalist""]","[""Q82955"",""Q1930187""]"
Q3124558,Göran Lambertz,"[""Göran Lambertz""]",1,[323838],[57],,,https://sv.wikipedia.org/wiki/G%C3%B6ran_Lambertz,man,Q6581097,1950-02-17,,"[""Sverige""]","[""Q34""]","[""jurist"",""domare""]","[""Q185351"",""Q16533""]"
Q312801,Per Gessle,"[""Per Gessle""]",1,[910832],[58],,,https://sv.wikipedia.org/wiki/Per_Gessle,man,Q6581097,1959-01-12,,"[""Sverige""]","[""Q34""]","[""skivartist"",""sångare"",""musikproducent"",""författare"",""musiker"",""gitarrist"",""singer-songwriter"",""kompositör"",""affärsidkare""]","[""Q55960555"",""Q177220"",""Q183945"",""Q482980"",""Q639669"",""Q855091"",""Q488205"",""Q36834"",""Q43845""]"
Q3130555,Janne Andersson,"[""Janne Andersson""]",1,[765586],[53],,,https://sv.wikipedia.org/wiki/Janne_Andersson,man,Q6581097,1962-09-29,,"[""Sverige""]","[""Q34""]","[""fotbollsspelare"",""fotbollstränare"",""tränare""]","[""Q937857"",""Q628099"",""Q41583""]"
Q313202,Herbert Blomstedt,"[""Herbert Blomstedt""]",2,"[794490,2398132]","[73,97]",,,https://sv.wikipedia.org/wiki/Herbert_Blomstedt,man,Q6581097,1927-07-11,,"[""Sverige""]","[""Q34""]","[""dirigent"",""musiker""]","[""Q158852"",""Q639669""]"
Q313366,Alban ”Dr Alban” Nwapa,"[""Alban ”Dr Alban” Nwapa""]",1,[412664],[56],,,https://sv.wikipedia.org/wiki/Dr._Alban,man,Q6581097,1957-08-26,,"[""Nigeria""]","[""Q1033""]","[""sångare"",""musikproducent"",""rappare"",""diskjockey"",""tandläkare""]","[""Q177220"",""Q183945"",""Q2252262"",""Q130857"",""Q27349""]"
Q3141607,Thomas Bodström,"[""Thomas Bodström""]",2,"[373938,2700772]","[42,63]",,,https://sv.wikipedia.org/wiki/Thomas_Bodstr%C3%B6m,man,Q6581097,1962-04-09,,"[""Sverige""]","[""Q34""]","[""politiker"",""fotbollsspelare"",""TV-programledare"",""advokat"",""författare"",""advokat""]","[""Q82955"",""Q937857"",""Q947873"",""Q17048963"",""Q36180"",""Q40348""]"
Q315107,José González,"[""José González""]",1,[765435],[38],,,https://sv.wikipedia.org/wiki/Jos%C3%A9_Gonz%C3%A1lez,man,Q6581097,1978-07-31,,"[""Argentina"",""Sverige""]","[""Q414"",""Q34""]","[""sångare"",""musiker"",""gitarrist"",""låtskrivare"",""singer-songwriter""]","[""Q177220"",""Q639669"",""Q855091"",""Q753110"",""Q488205""]"
Q315622,KG Hammar,"[""KG Hammar""]",1,[2455928],[56],,,https://sv.wikipedia.org/wiki/K.G._Hammar,man,Q6581097,1943-02-18,,"[""Sverige""]","[""Q34""]","[""författare"",""teolog"",""universitetslärare"",""luthersk pastor""]","[""Q36180"",""Q1234713"",""Q1622272"",""Q96236305""]"
Q315773,Jan Guillou,"[""Jan Guillou""]",4,"[364502,421656,1782856,1782858]","[65,40,47,53]",,,https://sv.wikipedia.org/wiki/Jan_Guillou,man,Q6581097,1944-01-17,,"[""Frankrike"",""Sverige""]","[""Q142"",""Q34""]","[""författare"",""manusförfattare"",""affärsidkare"",""journalist"",""programledare"",""självbiograf""]","[""Q36180"",""Q28389"",""Q43845"",""Q1930187"",""Q13590141"",""Q18814623""]"
Q316026,Lars Lagerbäck,"[""Lars Lagerbäck""]",1,[216127],[65],,,https://sv.wikipedia.org/wiki/Lars_Lagerb%C3%A4ck,man,Q6581097,1948-07-16,,"[""Sverige""]","[""Q34""]","[""fotbollsspelare"",""fotbollstränare""]","[""Q937857"",""Q628099""]"
Q316051,Lasse Hallström,"[""Lasse Hallström""]",1,[2494782],[40],,,https://sv.wikipedia.org/wiki/Lasse_Hallstr%C3%B6m,man,Q6581097,1946-06-02,,"[""Sverige""]","[""Q34""]","[""filmregissör"",""filmklippare"",""musikvideoregissör"",""tv-regissör"",""manusförfattare""]","[""Q2526255"",""Q7042855"",""Q2340668"",""Q2059704"",""Q28389""]"
Q3161760,Jan Stenbeck,"[""Jan Stenbeck""]",2,"[414919,414921]","[47,54]",,,https://sv.wikipedia.org/wiki/Jan_Stenbeck,man,Q6581097,1942-11-14,2002-08-19,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""nationalekonom""]","[""Q43845"",""Q188094""]"
Q31669280,Anders Göranzon,"[""Anders Göranzon""]",1,[927243],[null],,,https://sv.wikipedia.org/wiki/Anders_G%C3%B6ranzon,man,Q6581097,,,"[""Sverige""]","[""Q34""]","[""polis""]","[""Q384593""]"
Q317382,Christer Fuglesang,"[""Christer Fuglesang""]",1,[371474],[50],,,https://sv.wikipedia.org/wiki/Christer_Fuglesang,man,Q6581097,1957-03-18,,"[""Sverige""]","[""Q34""]","[""rymdfarare"",""fysiker"",""barnboksförfattare"",""bloggare""]","[""Q11631"",""Q169470"",""Q4853732"",""Q8246794""]"
Q319849,Lukas Moodysson,"[""Lukas Moodysson""]",1,[419933],[30],,,https://sv.wikipedia.org/wiki/Lukas_Moodysson,man,Q6581097,1969-01-17,,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""poet"",""filmfotograf"",""serietecknare"",""filmregissör"",""regissör""]","[""Q36180"",""Q28389"",""Q49757"",""Q222344"",""Q1114448"",""Q2526255"",""Q3455803""]"
Q321344,Erland Josephson,"[""Erland Josephson""]",1,[323840],[84],,,https://sv.wikipedia.org/wiki/Erland_Josephson,man,Q6581097,1923-06-15,2012-02-25,"[""Sverige""]","[""Q34""]","[""scenskådespelare"",""författare"",""manusförfattare"",""poet"",""dramatiker"",""musiker"",""teaterchef"",""filmregissör"",""regissör"",""filmskådespelare""]","[""Q2259451"",""Q36180"",""Q28389"",""Q49757"",""Q214917"",""Q639669"",""Q1776724"",""Q2526255"",""Q3455803"",""Q10800557""]"
Q3219905,Kjell A. Nordström,"[""Kjell A. Nordström""]",1,[1518787],[62],,,https://sv.wikipedia.org/wiki/Kjell_A._Nordstr%C3%B6m,man,Q6581097,1958-02-26,,"[""Sverige""]","[""Q34""]","[""företagsteoretiker"",""nationalekonom""]","[""Q48072011"",""Q188094""]"
Q322916,Björn Hellberg,"[""Björn Hellberg""]",1,[390120],[57],,,https://sv.wikipedia.org/wiki/Bj%C3%B6rn_Hellberg,man,Q6581097,1944-08-04,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""TV-programledare""]","[""Q36180"",""Q1930187"",""Q947873""]"
Q323470,Nadir ”RedOne” Khayat,"[""Nadir ”RedOne” Khayat""]",1,[223945],[41],,,https://sv.wikipedia.org/wiki/Redone,man,Q6581097,1972-04-09,,"[""USA"",""Marocko"",""Sverige""]","[""Q30"",""Q1028"",""Q34""]","[""sångare"",""musikproducent"",""låtskrivare"",""skådespelare"",""kompositör"",""tillverkare""]","[""Q177220"",""Q183945"",""Q753110"",""Q33999"",""Q36834"",""Q13235160""]"
Q32418009,Sara Bruun,"[""Sara Bruun""]",1,[1736280],[47],,,https://sv.wikipedia.org/wiki/Sara_Bruun,kvinna,Q6581072,1974-02-14,,[],[],"[""lärare""]","[""Q31892085""]"
Q3246465,Ebba Kleberg von Sydow,"[""Ebba Kleberg von Sydow""]",1,[2815515],[45],,,https://sv.wikipedia.org/wiki/Ebba_von_Sydow,kvinna,Q6581072,1981-02-18,,"[""Sverige""]","[""Q34""]","[""programledare"",""författare"",""chefredaktör"",""journalist""]","[""Q94498772"",""Q482980"",""Q589298"",""Q1930187""]"
Q3246481,Agneta Sjödin,"[""Agneta Sjödin""]",1,[1732763],[53],,,https://sv.wikipedia.org/wiki/Agneta_Sj%C3%B6din,kvinna,Q6581072,1967-07-20,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""författare""]","[""Q947873"",""Q36180""]"
Q324865,Daniel Birnbaum,"[""Daniel Birnbaum""]",1,[911962],[37],,,https://sv.wikipedia.org/wiki/Daniel_Birnbaum,man,Q6581097,1963-07-10,,"[""Sverige""]","[""Q34""]","[""kurator"",""kurator"",""universitetslärare"",""konsthistoriker"",""konstkritiker"",""filosof""]","[""Q674426"",""Q780596"",""Q1622272"",""Q1792450"",""Q4164507"",""Q4964182""]"
Q3267562,Tina Nordström,"[""Tina Nordström""]",2,"[369368,389083]","[34,28]",,,https://sv.wikipedia.org/wiki/Tina_Nordstr%C3%B6m,kvinna,Q6581072,1973-08-06,,"[""Sverige""]","[""Q34""]","[""kock"",""TV-programledare"",""matskribent""]","[""Q156839"",""Q947873"",""Q11500768""]"
Q3270972,Anneli Alhanko,"[""Anneli Alhanko""]",1,[126309],[56],,,https://sv.wikipedia.org/wiki/Anneli_Alhanko,kvinna,Q6581072,1953-12-11,,"[""Colombia"",""Sverige""]","[""Q739"",""Q34""]","[""balettdansare""]","[""Q805221""]"
Q3271292,Anton Abele,"[""Anton Abele""]",1,[216124],[21],,,https://sv.wikipedia.org/wiki/Anton_Abele,man,Q6581097,1992-01-10,,"[""Sverige""]","[""Q34""]","[""politiker""]","[""Q82955""]"
Q3281,Marit Paulsen,"[""Marit Paulsen""]",3,"[420011,747948,782852]","[55,76,39]",,,https://sv.wikipedia.org/wiki/Marit_Paulsen,kvinna,Q6581072,1939-11-24,2022-07-26,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""politiker"",""filmregissör""]","[""Q36180"",""Q28389"",""Q82955"",""Q2526255""]"
Q329327,Tor Bomann-Larsen,"[""Tor Bomann-Larsen""]",1,[359817],[54],,,https://sv.wikipedia.org/wiki/Tor_Bomann-Larsen,man,Q6581097,1951-04-26,,"[""Norge""]","[""Q20""]","[""biograf"",""illustratör"",""serietecknare"",""målare"",""barnboksförfattare"",""författare""]","[""Q864380"",""Q644687"",""Q1114448"",""Q1028181"",""Q4853732"",""Q36180""]"
Q329348,Behrang Safari,"[""Behrang Safari""]",1,[2815479],[41],,,https://sv.wikipedia.org/wiki/Behrang_Safari,man,Q6581097,1985-02-09,,"[""Sverige"",""Iran""]","[""Q34"",""Q794""]","[""fotbollsspelare""]","[""Q937857""]"
Q3296958,Leif Pagrotsky,"[""Leif Pagrotsky""]",1,[399562],[49],,,https://sv.wikipedia.org/wiki/Leif_Pagrotsky,man,Q6581097,1951-10-20,,"[""Sverige""]","[""Q34""]","[""politiker"",""nationalekonom""]","[""Q82955"",""Q188094""]"
Q3297041,Sun Axelsson,"[""Sun Axelsson""]",1,[421648],[49],,,https://sv.wikipedia.org/wiki/Sun_Axelsson,kvinna,Q6581072,1935-08-10,2011-01-14,"[""Sverige""]","[""Q34""]","[""journalist"",""filmregissör"",""litteraturkritiker"",""romanförfattare"",""novellförfattare"",""översättare"",""författare"",""manusförfattare"",""poet""]","[""Q1930187"",""Q2526255"",""Q4263842"",""Q6625963"",""Q15949613"",""Q333634"",""Q36180"",""Q28389"",""Q49757""]"
Q3302511,Lutfi Kolgjini,"[""Lutfi Kolgjini""]",1,[116718],[52],,,https://sv.wikipedia.org/wiki/Lutfi_Kolgjini,man,Q6581097,1959-12-09,,"[""Sverige""]","[""Q34""]","[""travkusk"",""travtränare""]","[""Q3715390"",""Q109443465""]"
Q3305426,Sofia Wistam,"[""Sofia Wistam""]",1,[1518780],[54],,,https://sv.wikipedia.org/wiki/Sofia_Wistam,kvinna,Q6581072,1966-05-15,,"[""Sverige""]","[""Q34""]","[""fotograf"",""filmregissör"",""TV-programledare""]","[""Q33231"",""Q2526255"",""Q947873""]"
Q3305450,Gry Forssell,"[""Gry Forssell""]",1,[1518765],[47],,,https://sv.wikipedia.org/wiki/Gry_Forssell,kvinna,Q6581072,1973-02-16,,"[""Sverige""]","[""Q34""]","[""TV-programledare""]","[""Q947873""]"
Q3320068,Mona Malm,"[""Mona Malm""]",1,[562699],[80],,,https://sv.wikipedia.org/wiki/Mona_Malm,kvinna,Q6581072,1935-01-24,2021-01-12,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q3321624,Mustafa Can,"[""Mustafa Can""]",5,"[359911,381011,415658,476814,1855723]","[35,33,44,45,52]",,,https://sv.wikipedia.org/wiki/Mustafa_Can,man,Q6581097,1969-10-15,,"[""Turkiet"",""Sverige""]","[""Q43"",""Q34""]","[""författare"",""journalist"",""publicist""]","[""Q36180"",""Q1930187"",""Q6051619""]"
Q332401,Fredrik Lindström,"[""Fredrik Lindström""]",6,"[290911,363730,373937,416832,1416491,2503937]","[50,44,41,48,56,61]",,,https://sv.wikipedia.org/wiki/Fredrik_Lindstr%C3%B6m,man,Q6581097,1963-06-27,,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""komiker"",""filmregissör"",""regissör"",""TV-programledare"",""språkvetare""]","[""Q36180"",""Q28389"",""Q245068"",""Q2526255"",""Q3455803"",""Q947873"",""Q14467526""]"
Q3352161,Agneta Pleijel,"[""Agneta Pleijel""]",1,[1319476],[79],,,https://sv.wikipedia.org/wiki/Agneta_Pleijel,kvinna,Q6581072,1940-02-26,,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""poet"",""universitetslärare"",""journalist"",""litteraturkritiker"",""romanförfattare""]","[""Q36180"",""Q28389"",""Q49757"",""Q1622272"",""Q1930187"",""Q4263842"",""Q6625963""]"
Q3355461,Dick Harrison,"[""Dick Harrison""]",1,[381010],[37],,,https://sv.wikipedia.org/wiki/Dick_Harrison,man,Q6581097,1966-04-10,,"[""Sverige""]","[""Q34""]","[""historiker"",""universitetslärare""]","[""Q201788"",""Q1622272""]"
